,date,open,high,low,close,volume,oi
93,2019-05-09 13:04:00,101.0,101.0,96.8,96.8,20,200
94,2019-05-09 13:05:00,96.8,96.8,96.8,96.8,0,200
95,2019-05-09 13:06:00,96.8,96.8,96.8,96.8,0,200
96,2019-05-09 13:07:00,96.8,96.8,96.8,96.8,0,200
97,2019-05-09 13:08:00,96.8,96.8,96.8,96.8,0,200
98,2019-05-09 13:09:00,96.8,96.8,96.8,96.8,0,200
99,2019-05-09 13:10:00,96.8,96.8,96.8,96.8,0,200
100,2019-05-09 13:11:00,96.8,104.5,96.8,104.5,40,220
101,2019-05-09 13:12:00,104.5,104.5,104.5,104.5,0,220
102,2019-05-09 13:13:00,104.5,104.5,104.5,104.5,0,220
103,2019-05-09 13:14:00,104.5,104.5,104.5,104.5,0,220
104,2019-05-09 13:15:00,104.5,104.5,104.5,104.5,0,220
105,2019-05-09 13:16:00,104.5,104.5,104.5,104.5,0,220
106,2019-05-09 13:17:00,104.5,104.5,104.5,104.5,0,220
107,2019-05-09 13:18:00,104.5,107.5,104.5,107.5,20,260
108,2019-05-09 13:19:00,107.5,107.5,107.5,107.5,0,260
109,2019-05-09 13:20:00,107.5,107.5,107.5,107.5,0,260
110,2019-05-09 13:21:00,107.5,107.5,107.5,107.5,0,260
111,2019-05-09 13:22:00,107.5,107.5,107.5,107.5,0,260
112,2019-05-09 13:23:00,107.5,107.5,107.5,107.5,0,260
113,2019-05-09 13:24:00,107.5,107.5,107.5,107.5,0,260
114,2019-05-09 13:25:00,107.5,107.5,107.5,107.5,0,260
115,2019-05-09 13:26:00,107.5,107.5,107.5,107.5,0,260
116,2019-05-09 13:27:00,107.5,108.05,107.5,108.05,0,280
117,2019-05-09 13:28:00,108.05,108.05,108.05,108.05,0,280
118,2019-05-09 13:29:00,108.05,108.05,108.05,108.05,0,280
119,2019-05-09 13:30:00,108.05,108.05,108.05,108.05,0,280
120,2019-05-09 13:31:00,108.05,108.05,106.1,106.1,20,280
121,2019-05-09 13:32:00,106.1,106.1,104.15,104.15,100,280
122,2019-05-09 13:33:00,104.15,104.15,104.15,104.15,0,280
123,2019-05-09 13:34:00,104.15,104.15,104.15,104.15,0,280
124,2019-05-09 13:35:00,104.15,105.0,104.15,105.0,40,380
125,2019-05-09 13:36:00,105.0,105.0,105.0,105.0,0,380
126,2019-05-09 13:37:00,105.0,105.0,105.0,105.0,0,380
127,2019-05-09 13:38:00,105.0,105.0,105.0,105.0,0,380
128,2019-05-09 13:39:00,105.0,105.0,105.0,105.0,0,380
129,2019-05-09 13:40:00,105.0,105.45,105.0,105.0,140,380
130,2019-05-09 13:41:00,105.0,105.0,105.0,105.0,100,380
131,2019-05-09 13:42:00,105.0,105.0,105.0,105.0,80,480
132,2019-05-09 13:43:00,105.0,105.0,105.0,105.0,180,480
133,2019-05-09 13:44:00,105.0,105.0,105.0,105.0,80,480
134,2019-05-09 13:45:00,105.0,105.0,105.0,105.0,0,480
135,2019-05-09 13:46:00,105.0,105.0,105.0,105.0,0,480
136,2019-05-09 13:47:00,105.0,106.0,105.0,105.0,1520,680
137,2019-05-09 13:48:00,105.0,105.0,105.0,105.0,0,680
138,2019-05-09 13:49:00,105.0,105.0,105.0,105.0,0,680
139,2019-05-09 13:50:00,105.0,105.0,105.0,105.0,0,680
140,2019-05-09 13:51:00,105.0,105.0,105.0,105.0,0,680
141,2019-05-09 13:52:00,105.0,105.0,105.0,105.0,0,680
142,2019-05-09 13:53:00,105.0,105.0,105.0,105.0,0,680
143,2019-05-09 13:54:00,105.0,124.0,105.0,124.0,120,2080
144,2019-05-09 13:55:00,124.0,124.0,124.0,124.0,0,2080
145,2019-05-09 13:56:00,124.0,124.0,124.0,124.0,0,2080
146,2019-05-09 13:57:00,124.0,124.0,105.0,105.0,20,2140
147,2019-05-09 13:58:00,105.0,105.0,105.0,105.0,0,2140
148,2019-05-09 13:59:00,105.0,105.0,105.0,105.0,40,2140
149,2019-05-09 14:00:00,105.0,105.0,105.0,105.0,0,2140
150,2019-05-09 14:01:00,105.0,105.0,105.0,105.0,0,2140
151,2019-05-09 14:02:00,105.0,105.0,105.0,105.0,0,2140
152,2019-05-09 14:03:00,105.0,105.0,105.0,105.0,0,2140
153,2019-05-09 14:04:00,105.0,105.0,105.0,105.0,0,2140
154,2019-05-09 14:05:00,105.0,105.0,105.0,105.0,0,2140
155,2019-05-09 14:06:00,105.0,105.0,105.0,105.0,0,2140
156,2019-05-09 14:07:00,105.0,105.0,105.0,105.0,0,2140
157,2019-05-09 14:08:00,105.0,105.0,105.0,105.0,0,2140
158,2019-05-09 14:09:00,105.0,106.0,105.0,106.0,20,2140
159,2019-05-09 14:10:00,106.0,106.0,106.0,106.0,0,2140
160,2019-05-09 14:11:00,106.0,106.0,106.0,106.0,0,2140
161,2019-05-09 14:12:00,106.0,106.0,106.0,106.0,0,2140
162,2019-05-09 14:13:00,106.0,106.0,100.0,100.0,100,2140
163,2019-05-09 14:14:00,100.0,100.0,100.0,100.0,0,2140
164,2019-05-09 14:15:00,100.0,100.0,100.0,100.0,0,2140
165,2019-05-09 14:16:00,100.0,100.0,100.0,100.0,0,2140
166,2019-05-09 14:17:00,100.0,100.0,100.0,100.0,0,2140
167,2019-05-09 14:18:00,100.0,100.0,100.0,100.0,0,2140
168,2019-05-09 14:19:00,100.0,100.0,100.0,100.0,0,2140
169,2019-05-09 14:20:00,100.0,106.0,100.0,106.0,40,2140
170,2019-05-09 14:21:00,106.0,106.0,100.0,100.0,20,2140
171,2019-05-09 14:22:00,100.0,105.0,100.0,105.0,20,2140
172,2019-05-09 14:23:00,105.0,105.0,105.0,105.0,0,2140
173,2019-05-09 14:24:00,105.0,105.0,105.0,105.0,0,2140
174,2019-05-09 14:25:00,105.0,105.0,105.0,105.0,0,2140
175,2019-05-09 14:26:00,105.0,105.0,105.0,105.0,100,2140
176,2019-05-09 14:27:00,105.0,105.0,105.0,105.0,20,2140
177,2019-05-09 14:28:00,105.0,105.0,105.0,105.0,0,2140
178,2019-05-09 14:29:00,105.0,105.0,105.0,105.0,0,2140
179,2019-05-09 14:30:00,105.0,111.0,105.0,106.5,460,2140
180,2019-05-09 14:31:00,106.5,107.0,106.5,107.0,20,2100
181,2019-05-09 14:32:00,107.0,109.0,105.2,105.2,280,2100
182,2019-05-09 14:33:00,105.2,105.2,105.2,105.2,0,2100
183,2019-05-09 14:34:00,105.2,105.2,98.65,98.65,200,2380
184,2019-05-09 14:35:00,98.65,98.65,95.65,95.65,140,2380
185,2019-05-09 14:36:00,95.65,100.0,95.65,100.0,20,2700
186,2019-05-09 14:37:00,100.0,108.1,100.0,108.1,100,2700
187,2019-05-09 14:38:00,108.1,108.1,104.95,104.95,40,2700
188,2019-05-09 14:39:00,104.95,104.95,104.95,104.95,0,2700
189,2019-05-09 14:40:00,104.95,104.95,104.95,104.95,0,2700
190,2019-05-09 14:41:00,104.95,104.95,104.95,104.95,0,2700
191,2019-05-09 14:42:00,104.95,104.95,84.45,84.45,400,2600
192,2019-05-09 14:43:00,84.45,95.9,84.45,95.9,1920,2600
193,2019-05-09 14:44:00,95.9,106.0,95.9,104.1,160,2600
194,2019-05-09 14:45:00,104.1,104.1,100.2,100.2,80,4920
195,2019-05-09 14:46:00,100.2,100.7,100.2,100.7,20,4920
196,2019-05-09 14:47:00,100.7,100.7,100.7,100.7,0,4920
197,2019-05-09 14:48:00,100.7,100.7,100.7,100.7,0,4920
198,2019-05-09 14:49:00,100.7,100.7,100.7,100.7,0,4920
199,2019-05-09 14:50:00,100.7,100.7,100.7,100.7,0,4920
200,2019-05-09 14:51:00,100.7,100.7,100.7,100.7,0,4920
201,2019-05-09 14:52:00,100.7,100.7,100.7,100.7,0,4920
202,2019-05-09 14:53:00,100.7,100.7,100.7,100.7,0,4920
203,2019-05-09 14:54:00,100.7,100.7,100.7,100.7,0,4920
204,2019-05-09 14:55:00,100.7,100.7,100.7,100.7,0,4920
205,2019-05-09 14:56:00,100.7,100.7,100.7,100.7,0,4920
206,2019-05-09 14:57:00,100.7,100.7,100.7,100.7,0,4920
207,2019-05-09 14:58:00,100.7,100.7,100.7,100.7,0,4920
208,2019-05-09 14:59:00,100.7,100.7,99.8,99.8,20,4920
209,2019-05-09 15:00:00,97.05,97.05,96.85,96.85,20,4920
210,2019-05-09 15:01:00,96.85,96.85,96.85,96.85,0,4920
211,2019-05-09 15:02:00,96.85,96.85,96.85,96.85,0,4920
212,2019-05-09 15:03:00,96.85,101.65,96.85,101.05,240,4940
213,2019-05-09 15:04:00,101.05,101.05,101.05,101.05,0,4940
214,2019-05-09 15:05:00,101.05,101.05,101.05,101.05,0,4940
215,2019-05-09 15:06:00,101.05,101.05,101.0,101.0,80,4940
216,2019-05-09 15:07:00,101.0,101.0,101.0,101.0,0,4940
217,2019-05-09 15:08:00,101.0,101.0,101.0,101.0,0,4940
218,2019-05-09 15:09:00,101.0,101.0,94.85,94.85,20,4980
219,2019-05-09 15:10:00,94.85,95.1,94.85,95.1,120,4980
220,2019-05-09 15:11:00,95.1,95.1,95.1,95.1,0,4980
221,2019-05-09 15:12:00,95.1,95.1,95.1,95.1,0,4980
222,2019-05-09 15:13:00,95.1,95.1,95.0,95.0,160,4980
223,2019-05-09 15:14:00,95.0,97.0,95.0,97.0,120,4980
224,2019-05-09 15:15:00,97.0,97.0,97.0,97.0,60,4980
225,2019-05-09 15:16:00,97.0,97.0,94.95,95.0,200,4980
226,2019-05-09 15:17:00,95.0,95.0,95.0,95.0,0,4980
227,2019-05-09 15:18:00,95.0,97.0,95.0,97.0,100,4700
228,2019-05-09 15:19:00,97.0,97.55,97.0,97.55,20,4700
229,2019-05-09 15:20:00,97.55,97.55,95.0,95.0,20,4700
230,2019-05-09 15:21:00,95.0,95.5,95.0,95.5,400,4600
231,2019-05-09 15:22:00,95.5,95.5,95.5,95.5,200,4600
232,2019-05-09 15:23:00,95.5,95.6,95.5,95.6,20,4600
233,2019-05-09 15:24:00,95.6,99.9,95.6,99.9,20,4620
234,2019-05-09 15:25:00,99.9,99.9,98.5,98.5,60,4620
235,2019-05-09 15:26:00,98.5,99.25,98.5,99.25,80,4680
236,2019-05-09 15:27:00,99.25,99.25,99.25,99.25,0,4680
237,2019-05-09 15:28:00,99.25,99.95,99.1,99.95,60,4680
238,2019-05-09 15:29:01,99.95,99.95,99.95,99.95,0,4680
239,2019-06-09 09:16:00,119.9,119.9,115.15,115.15,40,4680
240,2019-06-09 09:17:00,115.05,124.1,115.0,124.0,500,4920
241,2019-06-09 09:18:00,124.0,125.0,124.0,124.0,2020,4920
242,2019-06-09 09:19:00,124.0,124.0,120.0,124.0,320,4920
243,2019-06-09 09:20:00,125.0,129.0,125.0,127.55,540,7340
244,2019-06-09 09:21:00,127.55,127.55,127.05,127.05,60,7340
245,2019-06-09 09:22:00,127.05,127.05,124.0,124.0,500,7340
246,2019-06-09 09:23:00,124.0,124.0,120.0,120.0,20,8120
247,2019-06-09 09:24:00,120.0,130.55,120.0,130.55,460,8120
248,2019-06-09 09:25:00,130.55,130.55,119.1,119.1,220,8120
249,2019-06-09 09:26:00,119.65,119.65,114.15,115.0,1500,8260
250,2019-06-09 09:27:00,115.0,115.0,114.95,115.0,1080,8260
251,2019-06-09 09:28:00,114.5,114.5,114.3,114.45,1940,8260
252,2019-06-09 09:29:00,114.45,115.0,110.7,115.0,920,11180
253,2019-06-09 09:30:00,115.0,115.0,115.0,115.0,0,11180
254,2019-06-09 09:31:00,115.0,118.8,115.0,118.8,60,11180
255,2019-06-09 09:32:00,118.8,118.8,118.8,118.8,0,11180
256,2019-06-09 09:33:00,118.8,118.8,115.0,117.9,40,12000
257,2019-06-09 09:34:00,117.9,117.9,117.9,117.9,0,12000
258,2019-06-09 09:35:00,117.9,120.4,117.5,120.0,540,12000
259,2019-06-09 09:36:00,120.0,126.8,120.0,126.8,220,12000
260,2019-06-09 09:37:00,126.8,126.8,124.1,126.2,240,12000
261,2019-06-09 09:38:00,126.2,126.2,126.2,126.2,0,12000
262,2019-06-09 09:39:00,126.2,126.2,124.0,125.0,240,12580
263,2019-06-09 09:40:00,125.0,127.75,125.0,127.1,1240,12580
264,2019-06-09 09:41:00,127.1,127.1,126.0,126.0,180,13320
265,2019-06-09 09:42:00,126.0,126.0,124.4,124.4,20,13320
266,2019-06-09 09:43:00,124.4,126.2,124.4,126.2,40,13320
267,2019-06-09 09:44:00,126.2,126.2,126.2,126.2,0,13320
268,2019-06-09 09:45:00,126.2,126.2,125.05,125.65,220,13480
269,2019-06-09 09:46:00,125.65,125.65,123.45,123.45,100,13480
270,2019-06-09 09:47:00,123.45,123.45,121.45,121.45,180,13640
271,2019-06-09 09:48:00,121.45,121.45,120.95,120.95,20,13640
272,2019-06-09 09:49:00,120.95,121.0,120.95,121.0,20,13640
273,2019-06-09 09:50:00,121.0,121.0,120.0,120.0,20,13640
274,2019-06-09 09:51:00,120.0,120.0,120.0,120.0,0,13640
275,2019-06-09 09:52:00,120.0,120.0,120.0,120.0,0,13640
276,2019-06-09 09:53:00,120.0,121.85,120.0,121.85,80,13700
277,2019-06-09 09:54:00,121.85,130.1,121.85,129.8,1540,13700
278,2019-06-09 09:55:00,129.8,130.65,128.0,129.6,260,13700
279,2019-06-09 09:56:00,129.6,129.6,128.65,129.5,280,14800
280,2019-06-09 09:57:00,129.5,135.05,129.5,133.05,300,14800
281,2019-06-09 09:58:00,133.05,133.2,130.1,130.85,120,14800
282,2019-06-09 09:59:00,130.85,134.4,130.85,134.4,40,14960
283,2019-06-09 10:00:00,134.4,137.65,133.85,133.85,240,14960
284,2019-06-09 10:01:00,133.85,133.85,129.9,129.9,80,14960
285,2019-06-09 10:02:00,129.9,129.9,129.35,129.45,280,15080
286,2019-06-09 10:03:00,129.45,130.8,128.9,130.8,100,15080
287,2019-06-09 10:04:00,130.8,130.8,130.0,130.0,20,15080
288,2019-06-09 10:05:00,130.0,135.35,130.0,131.15,540,15500
289,2019-06-09 10:06:00,131.15,131.15,126.85,126.85,440,15500
290,2019-06-09 10:07:00,126.85,126.85,123.05,126.5,400,15500
291,2019-06-09 10:08:00,126.5,126.5,123.6,123.6,100,15920
292,2019-06-09 10:09:00,123.25,126.05,121.7,125.55,460,15920
293,2019-06-09 10:10:00,125.55,125.55,125.55,125.55,0,15920
294,2019-06-09 10:11:00,125.55,127.5,125.55,127.15,200,16040
295,2019-06-09 10:12:00,127.15,127.15,121.55,122.0,1740,16040
296,2019-06-09 10:13:00,122.0,122.0,121.8,122.0,1100,16040
297,2019-06-09 10:14:00,122.0,128.65,122.0,127.4,460,15720
298,2019-06-09 10:15:00,127.4,129.85,126.2,126.6,160,15720
299,2019-06-09 10:16:00,126.6,128.2,126.6,127.0,400,15720
300,2019-06-09 10:17:00,127.0,128.8,127.0,128.8,80,15740
301,2019-06-09 10:18:00,128.8,128.8,125.55,126.7,220,15740
302,2019-06-09 10:19:00,126.7,126.7,123.05,124.45,80,15740
303,2019-06-09 10:20:00,124.45,124.5,122.3,123.25,100,15860
304,2019-06-09 10:21:00,123.25,124.05,120.9,123.95,680,15860
305,2019-06-09 10:22:00,123.95,125.7,123.8,124.7,560,15860
306,2019-06-09 10:23:00,124.7,125.7,124.6,125.7,280,16380
307,2019-06-09 10:24:00,125.7,125.7,124.0,124.0,720,16380
308,2019-06-09 10:25:00,124.0,124.5,121.8,124.5,180,16380
309,2019-06-09 10:26:00,124.5,129.05,124.5,125.85,720,16860
310,2019-06-09 10:27:00,126.1,126.1,123.35,123.35,140,16860
311,2019-06-09 10:28:00,123.35,123.85,122.45,123.85,80,16860
312,2019-06-09 10:29:00,123.85,124.45,122.1,123.6,600,16840
313,2019-06-09 10:30:00,123.6,127.3,123.6,127.3,200,16840
314,2019-06-09 10:31:00,127.3,127.3,125.45,125.45,140,16840
315,2019-06-09 10:32:00,123.8,125.65,123.8,125.65,40,16900
316,2019-06-09 10:33:00,125.65,125.65,124.65,125.25,60,16900
317,2019-06-09 10:34:00,125.65,125.9,124.5,125.1,620,16900
318,2019-06-09 10:35:00,124.65,124.65,123.65,123.75,280,17220
319,2019-06-09 10:36:00,123.75,125.1,123.75,124.95,80,17220
320,2019-06-09 10:37:00,124.95,124.95,122.65,124.6,240,17220
321,2019-06-09 10:38:00,124.6,125.0,124.45,124.45,200,17220
322,2019-06-09 10:39:00,124.45,124.45,122.2,122.2,100,17240
323,2019-06-09 10:40:00,122.2,122.2,121.95,121.95,80,17240
324,2019-06-09 10:41:00,121.95,122.35,121.9,122.0,100,17280
325,2019-06-09 10:42:00,122.0,122.0,121.1,121.1,0,17280
326,2019-06-09 10:43:00,121.1,121.1,121.1,121.1,0,17280
327,2019-06-09 10:44:00,121.1,121.1,120.0,121.0,60,17280
328,2019-06-09 10:45:00,121.0,122.5,121.0,122.5,20,17340
329,2019-06-09 10:46:00,122.5,127.15,122.5,125.4,1200,17340
330,2019-06-09 10:47:00,125.4,127.4,125.4,127.4,80,17540
331,2019-06-09 10:48:00,127.4,127.4,127.4,127.4,0,17540
332,2019-06-09 10:49:00,127.4,128.9,127.4,128.9,40,17540
333,2019-06-09 10:50:00,128.9,130.15,128.9,129.0,420,17580
334,2019-06-09 10:51:00,128.7,129.0,127.0,127.0,2980,17580
335,2019-06-09 10:52:00,127.0,131.2,127.0,130.0,620,17580
336,2019-06-09 10:53:00,130.0,130.4,129.0,130.4,740,21160
337,2019-06-09 10:54:00,130.4,130.8,130.2,130.65,240,21160
338,2019-06-09 10:55:00,130.05,130.05,128.25,129.95,360,21160
339,2019-06-09 10:56:00,129.95,134.75,129.9,132.0,500,21200
340,2019-06-09 10:57:00,132.0,133.55,132.0,132.3,160,21200
341,2019-06-09 10:58:00,132.3,133.8,132.3,133.45,180,21200
342,2019-06-09 10:59:00,133.45,144.0,133.25,140.25,1820,21680
343,2019-06-09 11:00:00,140.25,144.95,138.15,143.2,740,21680
344,2019-06-09 11:01:00,143.2,147.3,142.85,143.45,340,21680
345,2019-06-09 11:02:00,143.45,143.45,139.85,141.2,260,22440
346,2019-06-09 11:03:00,141.2,141.25,139.0,139.0,100,22440
347,2019-06-09 11:04:00,139.0,141.85,139.0,140.7,440,22440
348,2019-06-09 11:05:00,140.7,144.0,140.7,143.4,580,22500
349,2019-06-09 11:06:00,143.4,144.3,141.6,144.3,180,22500
350,2019-06-09 11:07:00,144.3,144.3,137.95,138.0,1120,22500
351,2019-06-09 11:08:00,138.0,141.85,138.0,141.0,260,23400
352,2019-06-09 11:09:00,141.0,144.85,141.0,144.15,400,23400
353,2019-06-09 11:10:00,144.15,146.05,142.05,144.75,1000,23400
354,2019-06-09 11:11:00,144.75,151.55,144.75,151.15,4540,24200
355,2019-06-09 11:12:00,151.15,152.1,146.45,146.45,2580,24200
356,2019-06-09 11:13:00,146.45,146.45,144.3,144.3,80,24200
357,2019-06-09 11:14:00,144.3,149.55,144.3,148.75,360,26160
358,2019-06-09 11:15:00,148.75,153.45,148.75,149.35,460,26160
359,2019-06-09 11:16:00,149.35,150.8,148.8,149.05,640,26160
360,2019-06-09 11:17:00,149.05,150.15,144.15,147.1,960,26220
361,2019-06-09 11:18:00,147.1,149.5,146.7,147.8,420,26220
362,2019-06-09 11:19:00,147.8,152.45,146.8,146.8,1640,26220
363,2019-06-09 11:20:00,146.8,147.0,144.55,145.5,340,27360
364,2019-06-09 11:21:00,145.5,145.5,137.15,142.75,860,27360
365,2019-06-09 11:22:00,142.75,144.35,142.75,144.35,140,27360
366,2019-06-09 11:23:00,144.35,144.35,141.0,141.0,20,27360
367,2019-06-09 11:24:00,141.0,141.1,141.0,141.1,60,27120
368,2019-06-09 11:25:00,141.1,143.2,140.2,140.2,160,27120
369,2019-06-09 11:26:00,140.2,142.4,137.9,142.4,340,27120
370,2019-06-09 11:27:00,142.4,143.5,142.4,143.5,20,26920
371,2019-06-09 11:28:00,143.5,143.5,143.25,143.25,120,26920
372,2019-06-09 11:29:00,143.25,143.25,143.25,143.25,0,26920
373,2019-06-09 11:30:00,143.25,143.25,141.0,141.0,300,26920
374,2019-06-09 11:31:00,141.0,141.7,137.85,137.85,380,26920
375,2019-06-09 11:32:00,137.85,143.85,137.85,139.8,120,26980
376,2019-06-09 11:33:00,139.8,139.9,138.45,139.9,20,26980
377,2019-06-09 11:34:00,139.9,142.3,138.75,139.2,220,26980
378,2019-06-09 11:35:00,139.2,142.4,137.25,142.4,80,26940
379,2019-06-09 11:36:00,142.4,142.4,136.15,141.45,220,26940
380,2019-06-09 11:37:00,141.45,141.45,132.85,135.8,1020,26940
381,2019-06-09 11:38:00,135.8,137.7,135.8,137.7,540,27440
382,2019-06-09 11:39:00,137.7,141.15,137.7,140.65,640,27440
383,2019-06-09 11:40:00,139.6,143.35,139.6,143.35,360,27440
384,2019-06-09 11:41:00,143.35,144.65,143.35,143.75,100,27520
385,2019-06-09 11:42:00,143.75,146.2,143.75,145.35,160,27520
386,2019-06-09 11:43:00,145.35,145.35,144.25,144.25,40,27520
387,2019-06-09 11:44:00,144.25,153.7,144.25,146.75,340,27560
388,2019-06-09 11:45:00,146.75,148.8,146.0,147.1,300,27560
389,2019-06-09 11:46:00,147.1,147.1,144.7,145.7,240,27560
390,2019-06-09 11:47:00,145.7,147.7,142.8,142.8,1180,28040
