date,open,high,low,close,volume,oi,vwap
2020-07-17 13:58:00,107.00,109.80,107.00,109.10,13320,645180,127.21
2020-07-17 13:59:00,109.55,111.20,107.80,110.50,17740,645180,127.17
2020-07-17 14:00:00,110.50,110.50,106.40,107.00,17620,642920,127.12
2020-07-17 14:01:00,106.70,108.65,102.05,104.85,26540,642920,127.04
2020-07-17 14:02:00,105.05,108.75,105.05,106.55,7640,642920,127.01
2020-07-17 14:03:00,108.00,110.80,107.00,110.80,8760,649180,126.99
2020-07-17 14:04:00,110.65,117.15,110.25,115.00,24120,649180,126.94
2020-07-17 14:05:00,115.00,116.20,110.80,114.00,20680,649180,126.90
2020-07-17 14:06:00,115.00,115.60,111.40,113.55,8920,646520,126.89
2020-07-17 14:07:00,112.90,113.75,110.25,112.80,4000,646520,126.88
2020-07-17 14:08:00,113.00,114.15,110.00,112.10,9940,646520,126.86
2020-07-17 14:09:00,113.00,122.15,112.75,121.35,32760,644260,126.82
2020-07-17 14:10:00,121.05,129.50,120.60,122.75,69940,644260,126.81
2020-07-17 14:11:00,122.65,123.75,120.20,120.30,26120,644260,126.80
2020-07-17 14:12:00,119.75,124.05,117.75,123.85,18480,645060,126.78
2020-07-17 14:13:00,123.35,124.60,120.30,121.00,20800,645060,126.77
2020-07-17 14:14:00,122.05,123.60,119.35,119.35,13540,645060,126.76
2020-07-17 14:15:00,119.00,120.45,115.65,119.95,22440,643060,126.73
2020-07-17 14:16:00,119.00,125.00,118.65,122.40,27700,643060,126.72
2020-07-17 14:17:00,123.35,125.45,122.80,125.00,23620,643060,126.71
2020-07-17 14:18:00,125.25,125.65,121.45,123.25,18860,639860,126.70
2020-07-17 14:19:00,124.30,128.10,124.05,124.50,25800,639860,126.70
2020-07-17 14:20:00,124.20,124.20,118.90,121.75,25580,639860,126.68
2020-07-17 14:21:00,122.45,122.45,119.00,120.95,10560,636600,126.67
2020-07-17 14:22:00,120.65,130.15,120.65,126.35,29240,636600,126.67
2020-07-17 14:23:00,125.95,126.15,121.60,123.40,18200,636600,126.66
2020-07-17 14:24:00,123.05,124.85,111.30,112.90,30300,638940,126.62
2020-07-17 14:25:00,113.40,115.00,106.00,111.35,42920,638940,126.53
2020-07-17 14:26:00,110.95,114.65,110.95,114.20,16940,638940,126.50
2020-07-17 14:27:00,115.65,117.50,113.55,117.45,13540,630980,126.48
2020-07-17 14:28:00,117.65,122.85,116.30,117.60,15500,630980,126.46
2020-07-17 14:29:00,117.95,124.95,117.95,123.70,33100,630980,126.45
2020-07-17 14:30:00,123.85,123.85,117.30,119.60,15300,641320,126.43
2020-07-17 14:31:00,119.15,123.20,119.15,121.80,13760,641320,126.42
2020-07-17 14:32:00,121.90,121.90,117.10,117.10,17200,641320,126.41
2020-07-17 14:33:00,117.95,118.00,112.00,116.20,24120,641320,126.37
2020-07-17 14:34:00,115.45,118.45,113.70,115.65,13820,641320,126.35
2020-07-17 14:35:00,115.40,120.95,115.35,120.85,16360,641320,126.34
2020-07-17 14:36:00,121.00,121.00,116.55,117.75,10980,641100,126.33
2020-07-17 14:37:00,118.35,120.95,118.00,120.95,4580,641100,126.32
2020-07-17 14:38:00,120.60,120.60,113.60,118.95,13120,641100,126.31
2020-07-17 14:39:00,118.85,120.90,118.35,118.50,10880,642760,126.30
2020-07-17 14:40:00,119.35,123.20,118.00,120.80,18680,642760,126.28
2020-07-17 14:41:00,121.80,123.90,120.00,123.90,15360,642760,126.27
2020-07-17 14:42:00,123.75,131.50,121.80,131.50,56700,642700,126.28
2020-07-17 14:43:00,131.75,135.25,128.80,134.00,78460,642700,126.34
2020-07-17 14:44:00,134.25,141.30,134.10,136.50,92500,642700,126.48
2020-07-17 14:45:00,137.00,139.95,132.10,137.45,61660,625140,126.55
2020-07-17 14:46:00,137.95,148.00,137.95,146.70,95060,625140,126.76
2020-07-17 14:47:00,145.50,145.80,138.50,140.10,70980,625140,126.90
2020-07-17 14:48:00,141.00,155.10,139.40,155.10,84240,617620,127.10
2020-07-17 14:49:00,155.35,161.00,149.80,157.95,139580,617620,127.57
2020-07-17 14:50:00,157.45,165.00,156.10,159.55,136500,617620,128.10
2020-07-17 14:51:00,158.30,158.45,152.40,154.75,75300,609540,128.34
2020-07-17 14:52:00,154.75,161.50,150.00,161.30,70540,609540,128.56
2020-07-17 14:53:00,163.70,164.70,159.05,161.65,93320,609540,128.92
2020-07-17 14:54:00,161.10,164.10,157.30,159.75,50440,609160,129.10
2020-07-17 14:55:00,159.70,161.05,153.50,153.50,36700,609160,129.22
2020-07-17 14:56:00,154.35,159.65,154.15,155.40,35740,609160,129.33
2020-07-17 14:57:00,154.70,158.75,154.15,157.00,29420,605720,129.42
2020-07-17 14:58:00,157.00,157.00,143.20,151.55,68540,605720,129.58
2020-07-17 14:59:00,152.30,155.00,150.00,153.80,26160,605720,129.65
2020-07-17 15:00:00,153.65,162.95,153.00,159.85,72420,598500,129.88
2020-07-17 15:01:00,158.55,167.90,157.05,163.80,95000,598500,130.23
2020-07-17 15:02:00,162.70,163.70,158.10,159.30,58100,598500,130.43
2020-07-17 15:03:00,159.05,165.90,159.05,165.80,46680,593460,130.59
2020-07-17 15:04:00,163.50,166.10,158.15,159.85,46700,593460,130.75
2020-07-17 15:05:00,160.80,162.85,153.35,153.35,49940,593460,130.90
2020-07-17 15:06:00,153.25,160.60,152.60,160.35,48420,577680,131.03
2020-07-17 15:07:00,160.95,161.00,156.00,158.15,33080,577680,131.13
2020-07-17 15:08:00,157.55,158.95,152.90,155.75,39920,577680,131.23
2020-07-17 15:09:00,155.00,158.45,155.00,156.85,37160,575720,131.33
2020-07-17 15:10:00,156.95,162.40,154.70,159.30,64720,575720,131.51
2020-07-17 15:11:00,159.90,161.50,157.20,160.00,36880,575720,131.62
2020-07-17 15:12:00,160.10,161.15,155.95,158.55,50300,575360,131.76
2020-07-17 15:13:00,157.45,161.20,156.85,161.20,35060,575360,131.86
2020-07-17 15:14:00,161.25,172.90,160.20,168.45,92740,575360,132.19
2020-07-17 15:15:00,168.65,178.30,168.45,176.55,99260,557960,132.61
2020-07-17 15:16:00,175.30,192.45,173.50,190.75,100500,557960,133.09
2020-07-17 15:17:00,190.40,200.00,187.70,194.00,134880,557960,133.90
2020-07-17 15:18:00,194.25,196.40,188.10,190.95,75240,540420,134.33
2020-07-17 15:19:00,190.50,192.00,184.00,184.00,73600,540420,134.71
2020-07-17 15:20:00,184.00,189.85,183.00,188.35,56080,540420,134.99
2020-07-17 15:21:00,189.05,194.60,183.80,193.00,68880,536140,135.35
2020-07-17 15:22:00,192.10,201.50,191.85,199.15,80060,536140,135.83
2020-07-17 15:23:00,199.20,202.85,192.70,192.85,94480,536140,136.38
2020-07-17 15:24:00,192.40,198.80,192.40,196.55,36740,498620,136.59
2020-07-17 15:25:00,197.00,200.00,193.25,195.45,50380,498620,136.87
2020-07-17 15:26:00,195.00,199.00,195.00,197.95,25220,498620,137.01
2020-07-17 15:27:00,197.75,198.00,195.00,195.00,28260,508020,137.17
2020-07-17 15:28:00,195.00,199.90,194.80,199.90,43580,508020,137.41
2020-07-17 15:29:01,200.00,205.00,199.95,205.00,59500,508020,137.76
2020-07-20 09:15:00,232.25,248.75,199.40,224.20,175940,504340,217.36
2020-07-20 09:16:00,226.70,247.10,226.70,232.35,145980,504340,225.87
2020-07-20 09:17:00,232.70,233.85,211.90,221.50,178700,513760,223.42
2020-07-20 09:18:00,219.25,228.50,219.25,228.00,95140,513760,223.67
2020-07-20 09:19:00,228.00,229.60,221.40,221.40,77640,513760,224.05
2020-07-20 09:20:00,222.95,229.75,221.15,228.95,78060,478000,224.12
2020-07-20 09:21:00,229.50,253.30,228.50,253.30,104220,478000,225.74
2020-07-20 09:22:00,253.10,253.35,238.05,244.80,124240,478000,228.14
2020-07-20 09:23:00,243.10,247.45,237.95,240.55,76140,487160,229.21
2020-07-20 09:24:00,244.05,250.00,239.00,249.15,59280,487160,230.07
