date,open,high,low,close,volume,oi,vwap,8,9
2020-03-30 11:48:00,45.00,45.00,45.00,45.00,120,6820,,,
2020-03-30 12:23:00,52.00,52.00,52.00,52.00,100,6720,,,
2020-03-30 12:34:00,34.00,34.00,34.00,34.00,300,6800,,,
2020-03-30 12:35:00,34.00,34.00,34.00,34.00,20,6800,,,
2020-03-30 12:38:00,44.00,44.00,44.00,44.00,40,6680,,,
2020-03-30 12:39:00,44.00,44.00,44.00,44.00,40,6680,,,
2020-03-30 12:42:00,44.00,44.00,44.00,44.00,40,6640,,,
2020-03-30 12:49:00,43.95,43.95,43.95,43.95,20,6600,,,
2020-03-30 13:00:00,43.85,43.85,43.85,43.85,20,6600,,,
2020-03-30 13:10:00,42.00,42.00,42.00,42.00,40,6600,,,
2020-03-30 13:18:00,42.00,42.00,42.00,42.00,40,6580,,,
2020-03-30 13:45:00,52.00,52.00,52.00,52.00,100,6560,,,
2020-03-30 14:28:00,51.00,51.00,51.00,51.00,20,6660,,,
2020-03-30 14:29:00,45.00,45.00,45.00,45.00,120,6660,,,
2020-03-30 14:34:00,45.00,45.00,45.00,45.00,40,6680,,,
2020-03-30 14:44:00,43.85,43.85,43.85,43.85,20,6700,,,
2020-03-30 14:57:00,46.95,46.95,46.95,46.95,40,6700,,,
2020-03-30 15:16:00,37.20,37.20,37.20,37.20,40,6720,,,
2020-03-30 15:20:00,42.50,42.50,42.50,42.50,20,6700,,,
2020-03-30 15:25:00,38.25,38.25,38.25,38.25,20,6700,,,
2020-03-30 15:29:01,38.25,38.25,38.25,38.25,20,6680,,,
2020-03-31 09:20:00,33.15,33.15,33.15,33.15,20,6680,,,
2020-03-31 09:25:00,33.15,33.15,33.15,33.15,20,6680,,,
2020-03-31 09:33:00,39.95,39.95,39.95,39.95,40,6700,,,
2020-03-31 09:36:00,37.95,37.95,37.95,37.95,20,6740,,,
2020-03-31 09:38:00,34.00,34.00,34.00,34.00,20,6740,,,
2020-03-31 09:40:00,38.00,39.80,38.00,39.80,60,6740,,,
2020-03-31 09:41:00,48.00,48.00,48.00,48.00,100,6800,,,
2020-03-31 09:42:00,42.50,42.50,42.50,42.50,20,6800,,,
2020-03-31 09:50:00,35.00,35.00,35.00,35.00,160,6920,,,
2020-03-31 10:01:00,37.00,37.00,37.00,37.00,20,6780,,,
2020-03-31 10:03:00,38.00,38.00,38.00,38.00,40,6800,,,
2020-03-31 10:04:00,23.20,23.20,23.20,23.20,680,6800,,,
2020-03-31 10:19:00,32.00,32.00,32.00,32.00,40,6720,,,
2020-03-31 11:05:00,31.85,31.85,31.85,31.85,20,6740,,,
2020-03-31 11:13:00,25.00,25.00,25.00,25.00,120,6720,,,
2020-03-31 11:15:00,20.00,20.00,20.00,20.00,300,6720,,,
2020-03-31 11:21:00,26.50,26.50,26.50,26.50,60,6680,,,
2020-03-31 11:25:00,25.95,25.95,25.95,25.95,40,6700,,,
2020-03-31 11:27:00,26.00,26.00,26.00,26.00,120,6700,,,
2020-03-31 11:43:00,26.00,26.00,26.00,26.00,20,6700,,,
2020-03-31 11:54:00,29.00,29.00,29.00,29.00,20,6720,,,
2020-03-31 11:58:00,28.80,28.80,28.80,28.80,20,6700,,,
2020-03-31 12:03:00,28.60,28.60,28.60,28.60,60,6720,,,
2020-03-31 12:32:00,24.05,24.05,24.05,24.05,40,6720,,,
2020-03-31 12:33:00,24.05,24.05,24.05,24.05,20,6700,,,
2020-03-31 13:33:00,27.00,27.00,27.00,27.00,40,6680,,,
2020-03-31 14:25:00,24.05,24.05,24.05,24.05,300,6660,,,
2020-03-31 14:33:00,26.00,26.00,26.00,26.00,20,6360,,,
2020-03-31 14:51:00,27.05,27.05,27.05,27.05,20,6360,,,
2020-03-31 14:58:00,28.90,29.00,28.90,29.00,60,6360,,,
2020-03-31 15:01:00,28.90,28.90,28.90,28.90,100,6320,,,
2020-03-31 15:07:00,24.45,24.45,24.45,24.45,20,6320,,,
2020-03-31 15:23:00,26.50,26.50,26.50,26.50,40,6300,,,
2020-03-31 15:25:00,26.50,26.50,26.50,26.50,40,6260,,,
2020-01-04 10:08:00,23.00,23.00,23.00,23.00,40,6220,,,
2020-01-04 10:11:00,24.50,24.50,24.50,24.50,20,6220,,,
2020-01-04 10:18:00,24.60,24.60,24.60,24.60,20,6220,,,
2020-01-04 10:42:00,22.00,22.00,22.00,22.00,40,6240,,,
2020-01-04 11:30:00,22.00,22.00,22.00,22.00,20,6240,,,
2020-01-04 12:57:00,18.55,21.95,18.55,21.95,40,6220,,,
2020-01-04 12:58:00,21.80,21.80,21.80,21.80,20,6220,,,
2020-01-04 13:21:00,19.10,19.10,19.10,19.10,20,6220,,,
2020-01-04 13:33:00,19.10,19.10,19.10,19.10,100,6200,,,
2020-01-04 13:42:00,19.10,19.10,19.10,19.10,40,6180,,,
2020-01-04 14:29:00,18.00,18.00,18.00,18.00,20,6160,,,
2020-01-04 14:30:00,18.95,18.95,18.95,18.95,40,6180,,,
2020-01-04 14:31:00,17.00,17.00,17.00,17.00,20,6180,,,
2020-01-04 14:32:00,19.00,19.00,19.00,19.00,80,6180,,,
2020-01-04 15:09:00,17.05,17.05,17.05,17.05,20,6100,,,
2020-01-04 15:11:00,19.00,19.00,19.00,19.00,20,6100,,,
2020-01-04 15:28:00,19.10,19.15,10.00,19.15,220,6080,,,
2020-03-04 11:19:00,11.45,11.45,11.45,11.45,40,6020,,,
2020-03-04 11:23:00,11.30,11.50,11.30,11.30,100,6020,,,
2020-03-04 11:25:00,15.00,15.00,15.00,15.00,60,5960,,,
2020-03-04 11:29:00,14.80,14.80,14.80,14.80,60,5980,,,
2020-03-04 11:37:00,14.80,14.80,14.80,14.80,20,6020,,,
2020-03-04 11:47:00,14.80,14.80,14.80,14.80,40,6020,,,
2020-03-04 11:48:00,12.05,12.05,12.05,12.05,20,6020,,,
2020-03-04 12:42:00,12.15,12.15,12.15,12.15,20,6000,,,
2020-03-04 15:25:00,13.00,13.00,12.10,12.10,40,6000,,,
2020-07-04 10:03:00,12.00,12.00,12.00,12.00,100,5960,,,
2020-07-04 10:05:00,12.00,12.00,12.00,12.00,20,5860,,,
2020-07-04 10:16:00,13.00,13.00,13.00,13.00,20,5860,,,
